,Unnamed: 0,Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Filename,Max Speed,Average Speed,Calories,data_ano,data_mes,dia_semana,tempo_min
14,1225,13366383402,"Jan 15, 2025, 9:11:57 PM",Evening Run,Run,,1033,2.09,187.0,activities/14256221610.tcx.gz,4.6541523933410645,2.058444261550904,214.0,2025,1,Quarta,17.216666666666665
15,1226,13409387905,"Jan 20, 2025, 8:57:16 PM",Lunch Workout,Workout,,4080,0.0,140.0,activities/14302721665.tcx.gz,0.0,0.0,442.0,2025,1,Segunda,68.0
16,1227,13418836212,"Jan 21, 2025, 10:37:47 PM",Afternoon Workout,Workout,,309,0.0,144.0,activities/14312868873.tcx.gz,0.0,0.0,46.0,2025,1,Terca,5.15
17,1228,13418836295,"Jan 21, 2025, 10:43:01 PM",Afternoon Run,Run,,27,0.03,138.0,activities/14312868990.tcx.gz,0.0,1.1111111640930176,4.0,2025,1,Terca,0.45
18,1229,13418836805,"Jan 21, 2025, 10:43:35 PM",Evening Run,Run,,3137,5.26,193.0,activities/14312869334.tcx.gz,3.954737901687622,2.343907356262207,646.0,2025,1,Terca,52.28333333333333
19,1230,13428138255,"Jan 22, 2025, 10:06:34 PM",Afternoon Workout,Workout,,4886,0.0,139.0,activities/14322894825.tcx.gz,0.0,0.0,534.0,2025,1,Quarta,81.43333333333334
20,1231,13443437392,"Jan 24, 2025, 9:53:41 PM",Afternoon Workout,Workout,,4345,0.0,133.0,activities/14339521660.tcx.gz,0.0,0.0,456.0,2025,1,Sexta,72.41666666666667
21,1232,13473499094,"Jan 27, 2025, 8:41:16 PM",Lunch Workout,Workout,,696,0.0,132.0,activities/14372347790.tcx.gz,0.0,0.0,95.0,2025,1,Segunda,11.6
22,1233,13473499343,"Jan 27, 2025, 8:53:16 PM",Afternoon Run,Run,,3035,7.04,199.0,activities/14372347945.tcx.gz,4.278507232666016,2.402907133102417,701.0,2025,1,Segunda,50.583333333333336
23,1234,13479592928,"Jan 28, 2025, 11:07:42 PM",Afternoon Workout,Workout,,4481,0.0,128.0,activities/14378908948.tcx.gz,0.0,0.0,460.0,2025,1,Terca,74.68333333333334
24,1235,13497193943,"Jan 30, 2025, 10:37:24 PM",Afternoon Workout,Workout,,378,0.0,150.0,activities/14398043668.tcx.gz,0.0,0.0,59.0,2025,1,Quinta,6.3
25,1236,13497194132,"Jan 30, 2025, 10:43:51 PM",Evening Run,Run,,3509,7.95,187.0,activities/14398043762.tcx.gz,4.049304962158203,2.432120084762573,705.0,2025,1,Quinta,58.48333333333333
26,1237,13504536535,"Jan 31, 2025, 7:56:17 PM",Afternoon Walk,Walk,,2454,2.14,128.0,activities/14406062814.tcx.gz,2.97100830078125,1.0276761054992676,245.0,2025,1,Sexta,40.9
27,1238,13559874177,"Feb 6, 2025, 9:42:14 PM",Afternoon Workout,Workout,,3886,0.0,173.0,activities/14466608527.tcx.gz,0.0,0.0,560.0,2025,2,Quinta,64.76666666666667
28,1239,13567878360,"Feb 7, 2025, 10:04:28 PM",Afternoon Workout,Workout,,4095,0.0,161.0,activities/14475423366.tcx.gz,0.0,0.0,490.0,2025,2,Sexta,68.25
29,1240,13576791372,"Feb 8, 2025, 8:26:17 PM",Lunch Workout,Workout,,469,0.0,135.0,activities/14485186986.tcx.gz,0.0,0.0,62.0,2025,2,Sabado,7.816666666666666
30,1241,13576791632,"Feb 8, 2025, 8:34:12 PM",Afternoon Run,Run,,4050,8.0,193.0,activities/14485187061.tcx.gz,3.816641569137573,2.2980728149414062,811.0,2025,2,Sabado,67.5
31,1242,13603896775,"Feb 11, 2025, 9:48:50 PM",Evening Walk,Walk,,2785,3.95,152.0,activities/14514875067.tcx.gz,2.4644975662231445,1.4359086751937866,440.0,2025,2,Terca,46.41666666666666
32,1243,13612684094,"Feb 12, 2025, 10:04:03 PM",Afternoon Workout,Workout,,4045,0.0,159.0,activities/14524433731.tcx.gz,0.0,0.0,538.0,2025,2,Quarta,67.41666666666667
33,1244,13629177307,"Feb 14, 2025, 11:01:19 AM",Morning Walk,Walk,,1513,2.3,148.0,activities/14542525525.tcx.gz,4.384354591369629,1.5222736597061155,217.0,2025,2,Sexta,25.216666666666665
34,1245,13629177349,"Feb 14, 2025, 11:38:43 PM",Afternoon Workout,Workout,,3462,0.0,179.0,activities/14542525578.tcx.gz,0.0,0.0,549.0,2025,2,Sexta,57.7
35,1246,13637526613,"Feb 15, 2025, 9:13:42 PM",Evening Walk,Walk,,1468,2.17,162.0,activities/14551686743.tcx.gz,2.3207240104675293,1.5010071992874146,252.0,2025,2,Sabado,24.466666666666665
36,1247,13637526699,"Feb 15, 2025, 9:38:19 PM",Evening Run,Run,,1805,4.03,181.0,activities/14551686839.tcx.gz,3.957841396331787,2.297297477722168,322.0,2025,2,Sabado,30.08333333333333
37,1248,13674302094,"Feb 19, 2025, 10:51:57 PM",Afternoon Workout,Workout,,3535,0.0,168.0,activities/14591904993.tcx.gz,0.0,0.0,428.0,2025,2,Quarta,58.91666666666666
38,1249,13682801836,"Feb 20, 2025, 10:30:24 PM",Afternoon Workout,Workout,,454,0.0,157.0,activities/14601207162.tcx.gz,0.0,0.0,78.0,2025,2,Quinta,7.566666666666666
39,1250,13682802168,"Feb 20, 2025, 10:38:06 PM",Evening Run,Run,,3510,7.11,188.0,activities/14601207362.tcx.gz,4.063852310180664,2.3248958587646484,707.0,2025,2,Quinta,58.5
40,1251,13690627499,"Feb 21, 2025, 10:02:31 PM",Afternoon Workout,Workout,,3891,0.0,171.0,activities/14609809480.tcx.gz,0.0,0.0,564.0,2025,2,Sexta,64.85
41,1252,13708948764,"Feb 23, 2025, 7:16:00 PM",Afternoon Walk,Walk,,1360,1.99,135.0,activities/14629764140.tcx.gz,3.2508814334869385,1.4923999309539795,180.0,2025,2,Domingo,22.666666666666668
42,1253,13708948770,"Feb 23, 2025, 7:39:06 PM",Afternoon Run,Run,,1275,3.1,178.0,activities/14629764197.tcx.gz,3.814076662063599,2.465049266815185,270.0,2025,2,Domingo,21.25
43,1254,13727885100,"Feb 25, 2025, 10:20:05 PM",Evening Walk,Walk,,701,0.99,149.0,activities/14650334340.tcx.gz,2.702209711074829,1.48421049118042,116.0,2025,2,Terca,11.683333333333334
44,1255,13727885133,"Feb 25, 2025, 10:31:53 PM",Evening Run,Run,,2726,6.04,185.0,activities/14650334445.tcx.gz,4.12639856338501,2.4057979583740234,494.0,2025,2,Terca,45.43333333333333
45,1256,13737015292,"Feb 26, 2025, 10:10:04 PM",Afternoon Workout,Workout,,3713,0.0,175.0,activities/14660257725.tcx.gz,0.0,0.0,530.0,2025,2,Quarta,61.88333333333333
46,1257,13746176142,"Feb 27, 2025, 10:16:51 PM",Evening Walk,Walk,,798,1.11,132.0,activities/14670185618.tcx.gz,3.459205150604248,1.4835195541381836,105.0,2025,2,Quinta,13.3
47,1258,13746176292,"Feb 27, 2025, 10:30:21 PM",Evening Run,Run,,2993,7.02,189.0,activities/14670185694.tcx.gz,4.085292816162109,2.3540802001953125,678.0,2025,2,Quinta,49.88333333333333
48,1259,13800286062,"Mar 5, 2025, 9:18:02 PM",Afternoon Workout,Workout,,2888,0.0,154.0,activities/14728953775.tcx.gz,0.0,0.0,387.0,2025,3,Quarta,48.13333333333333
49,1260,13809721760,"Mar 6, 2025, 9:33:55 PM",Evening Walk,Walk,,713,1.09,150.0,activities/14739171750.tcx.gz,3.60598349571228,1.5339053869247437,97.0,2025,3,Quinta,11.883333333333333
50,1261,13809721894,"Mar 6, 2025, 9:46:25 PM",Evening Run,Run,,3706,8.05,191.0,activities/14739171805.tcx.gz,5.047123908996582,2.321190357208252,753.0,2025,3,Quinta,61.766666666666666
51,1262,13818080069,"Mar 7, 2025, 9:44:45 PM",Afternoon Workout,Workout,,3648,0.0,154.0,activities/14748240474.tcx.gz,0.0,0.0,482.0,2025,3,Sexta,60.8
52,1263,13857243010,"Mar 11, 2025, 9:56:08 PM",Evening Walk,Walk,,618,0.98,134.0,activities/14790716294.tcx.gz,9.367424964904783,1.687164545059204,85.0,2025,3,Terca,10.3
53,1264,13857243052,"Mar 11, 2025, 10:06:33 PM",Evening Run,Run,,1724,3.0,187.0,activities/14790716378.tcx.gz,4.190248012542725,1.814161777496338,354.0,2025,3,Terca,28.73333333333333
54,1265,13857243215,"Mar 11, 2025, 11:09:58 PM",Evening Walk,Walk,,567,0.83,136.0,activities/14790716535.tcx.gz,2.965085506439209,1.4719856977462769,82.0,2025,3,Terca,9.45
55,1266,13857243233,"Mar 11, 2025, 10:39:11 PM",Evening Run,Run,,1747,4.03,177.0,activities/14790716516.tcx.gz,3.594198942184448,2.38788104057312,364.0,2025,3,Terca,29.116666666666667
56,1267,13867070812,"Mar 12, 2025, 9:18:22 PM",Afternoon Workout,Workout,,3290,0.0,170.0,activities/14801351553.tcx.gz,0.0,0.0,456.0,2025,3,Quarta,54.833333333333336
57,1268,13875540057,"Mar 13, 2025, 10:05:01 PM",Evening Run,Run,,1718,3.39,184.0,activities/14810002250.tcx.gz,3.6400842666625977,2.0052263736724854,338.0,2025,3,Quinta,28.633333333333333
58,1269,13875540095,"Mar 13, 2025, 9:54:32 PM",Evening Walk,Walk,,622,1.0,153.0,activities/14810002156.tcx.gz,3.855090618133545,1.6152633428573608,102.0,2025,3,Quinta,10.366666666666667
59,1270,13875902728,"Mar 13, 2025, 10:34:30 PM",Evening Run,Run,,1456,3.35,182.0,activities/14810228254.tcx.gz,4.348135471343994,2.4929134845733643,307.0,2025,3,Quinta,24.266666666666666
60,1271,13911576743,"Mar 17, 2025, 9:41:47 PM",Afternoon Workout,Workout,,3829,0.0,165.0,activities/14848968400.tcx.gz,0.0,0.0,553.0,2025,3,Segunda,63.81666666666667
61,1272,13931272864,"Mar 19, 2025, 9:31:00 PM",Evening Walk,Walk,,726,1.06,134.0,activities/14870272984.tcx.gz,2.515743494033813,1.5013632774353027,92.0,2025,3,Quarta,12.1
62,1273,13931272991,"Mar 19, 2025, 9:43:31 PM",Evening Run,Run,,3014,6.3,181.0,activities/14870273065.tcx.gz,3.601062536239624,2.233371019363404,610.0,2025,3,Quarta,50.23333333333333
63,1274,13949055290,"Mar 21, 2025, 9:38:36 PM",Afternoon Workout,Workout,,3743,0.0,157.0,activities/14889479102.tcx.gz,0.0,0.0,545.0,2025,3,Sexta,62.38333333333333
64,1275,13959080681,"Mar 22, 2025, 11:09:47 PM",Evening Walk,Walk,,461,0.72,131.0,activities/14900289815.tcx.gz,3.916293859481812,1.6272573471069336,61.0,2025,3,Sabado,7.683333333333334
65,1276,13959080733,"Mar 22, 2025, 11:17:33 PM",Evening Run,Run,,1828,4.12,166.0,activities/14900289847.tcx.gz,4.123533725738525,2.3574838638305664,253.0,2025,3,Sabado,30.466666666666665
66,1277,13965980510,"Mar 23, 2025, 2:55:43 PM",Lunch Walk,Walk,,765,1.08,128.0,activities/14907684468.tcx.gz,3.3523738384246826,1.5078246593475342,100.0,2025,3,Domingo,12.75
67,1278,13965980534,"Mar 23, 2025, 3:08:37 PM",Lunch Run,Run,,439,1.02,158.0,activities/14907684570.tcx.gz,3.582426786422729,2.3867087364196777,82.0,2025,3,Domingo,7.316666666666666
68,1279,13988345111,"Mar 25, 2025, 9:22:43 PM",Evening Walk,Walk,,885,1.37,152.0,activities/14931621632.tcx.gz,2.690646886825561,1.6233720779418943,136.0,2025,3,Terca,14.75
69,1280,13988345233,"Mar 25, 2025, 9:37:43 PM",Evening Run,Run,,1576,2.8,183.0,activities/14931621692.tcx.gz,4.119096755981445,1.99603283405304,333.0,2025,3,Terca,26.266666666666666
70,1281,13997524712,"Mar 26, 2025, 10:05:03 PM",Afternoon Workout,Workout,,4590,0.0,174.0,activities/14941452811.tcx.gz,0.0,0.0,583.0,2025,3,Quarta,76.5
71,1282,14006964870,"Mar 27, 2025, 10:03:26 PM",Afternoon Workout,Workout,,610,0.0,145.0,activities/14951583413.tcx.gz,0.0,0.0,87.0,2025,3,Quinta,10.166666666666666
72,1283,14015237954,"Mar 27, 2025, 10:13:46 PM",Evening Run,Run,,3836,8.02,160.0,activities/14960522379.tcx.gz,4.097757339477539,2.159701108932495,514.0,2025,3,Quinta,63.93333333333333
73,1284,14015237995,"Mar 28, 2025, 10:10:44 PM",Afternoon Workout,Workout,,4348,0.0,159.0,activities/14960522430.tcx.gz,0.0,0.0,570.0,2025,3,Sexta,72.46666666666667
74,1285,14033655424,"Mar 30, 2025, 1:39:40 PM",Morning Walk,Walk,,5181,3.36,132.0,activities/14980360650.tcx.gz,14.912923812866213,1.123510718345642,556.0,2025,3,Domingo,86.35
75,1286,14063458962,"Apr 2, 2025, 9:55:29 PM",Afternoon Workout,Workout,,4202,0.0,154.0,activities/15012126797.tcx.gz,0.0,0.0,487.0,2025,4,Quarta,70.03333333333333
76,1287,14073592118,"Apr 3, 2025, 10:02:00 PM",Evening Walk,Walk,,711,1.1,145.0,activities/15022781162.tcx.gz,8.341983795166016,1.5507458448410034,108.0,2025,4,Quinta,11.85
77,1288,14073592250,"Apr 3, 2025, 10:13:57 PM",Evening Run,Run,,3626,7.18,182.0,activities/15022781237.tcx.gz,3.404998779296875,2.1813619136810303,706.0,2025,4,Quinta,60.43333333333333
78,1289,14099169182,"Apr 6, 2025, 2:20:57 PM",Lunch Walk,Walk,,3589,5.0,147.0,activities/15049695182.tcx.gz,2.805747509002685,1.4241642951965332,501.0,2025,4,Domingo,59.81666666666667
79,1290,14111575575,"Apr 7, 2025, 10:24:32 PM",Afternoon Workout,Workout,,3469,0.0,163.0,activities/15062636558.tcx.gz,0.0,0.0,480.0,2025,4,Segunda,57.81666666666667
80,1291,14122162637,"Apr 8, 2025, 10:41:32 PM",Evening Walk,Walk,,2562,4.24,172.0,activities/15073646724.tcx.gz,4.630462169647217,1.7154566049575806,379.0,2025,4,Terca,42.7
81,1292,14122162761,"Apr 8, 2025, 11:28:51 PM",Evening Run,Run,,1387,3.55,185.0,activities/15073646764.tcx.gz,4.99555253982544,2.587280511856079,283.0,2025,4,Terca,23.116666666666667
82,1293,14131819845,"Apr 9, 2025, 10:09:51 PM",Afternoon Workout,Workout,,3500,0.0,130.0,activities/15083706658.tcx.gz,0.0,0.0,376.0,2025,4,Quarta,58.333333333333336
83,1294,14141487812,"Apr 10, 2025, 10:02:17 PM",Evening Walk,Walk,,770,1.14,130.0,activities/15093784949.tcx.gz,5.0240583419799805,1.484285593032837,97.0,2025,4,Quinta,12.833333333333334
84,1295,14141487941,"Apr 10, 2025, 10:15:23 PM",Evening Run,Run,,3095,6.04,179.0,activities/15093785021.tcx.gz,9.0361328125,1.987868070602417,640.0,2025,4,Quinta,51.583333333333336
85,1296,14189608641,"Apr 15, 2025, 11:17:52 PM",Afternoon Workout,Workout,,3138,0.0,159.0,activities/15144127425.tcx.gz,0.0,0.0,445.0,2025,4,Terca,52.3
86,1297,14199042858,"Apr 16, 2025, 11:05:22 PM",Evening Walk,Walk,,678,0.98,149.0,activities/15153951106.tcx.gz,2.591237783432007,1.5307021141052246,104.0,2025,4,Quarta,11.3
87,1298,14199043082,"Apr 16, 2025, 11:16:48 PM",Evening Run,Run,,1916,4.24,176.0,activities/15153951261.tcx.gz,4.6758880615234375,2.244943857192993,362.0,2025,4,Quarta,31.933333333333334
88,1299,14217082649,"Apr 18, 2025, 8:32:50 PM",Afternoon Walk,Walk,,1300,2.01,157.0,activities/15172804965.tcx.gz,8.11744499206543,1.5470887422561646,184.0,2025,4,Sexta,21.666666666666668
89,1300,14217082719,"Apr 18, 2025, 2:29:26 PM",Lunch Walk,Walk,,1817,1.72,158.0,activities/15172804912.tcx.gz,7.843191623687744,1.349712371826172,291.0,2025,4,Sexta,30.28333333333333
90,1301,14217082789,"Apr 18, 2025, 8:54:43 PM",Afternoon Run,Run,,2316,5.02,177.0,activities/15172805013.tcx.gz,4.005610466003418,2.313992500305176,490.0,2025,4,Sexta,38.6
91,1302,14247515709,"Apr 20, 2025, 2:17:48 PM",Morning Workout,Workout,,5724,0.0,144.0,activities/15204711898.tcx.gz,0.0,0.0,630.0,2025,4,Domingo,95.4
92,1303,14247515715,"Apr 21, 2025, 9:26:39 PM",Evening Walk,Walk,,727,1.02,124.0,activities/15204711935.tcx.gz,3.707414150238037,1.4075648784637451,89.0,2025,4,Segunda,12.116666666666667
93,1304,14247516148,"Apr 21, 2025, 9:38:55 PM",Evening Run,Run,,2139,5.06,178.0,activities/15204712032.tcx.gz,3.8329732418060303,2.3836140632629395,438.0,2025,4,Segunda,35.65
94,1305,14256891220,"Apr 22, 2025, 9:21:44 PM",Afternoon Workout,Workout,,2891,0.0,133.0,activities/15214500901.tcx.gz,0.0,0.0,325.0,2025,4,Terca,48.18333333333333
95,1306,14277462920,"Apr 24, 2025, 9:47:09 PM",Evening Walk,Walk,,1086,1.52,143.0,activities/15235950940.tcx.gz,4.66593074798584,1.4185432195663452,161.0,2025,4,Quinta,18.1
96,1307,14277463126,"Apr 24, 2025, 10:05:24 PM",Evening Run,Run,,1950,3.54,180.0,activities/15235951018.tcx.gz,4.807208061218262,2.0020017623901367,404.0,2025,4,Quinta,32.5
97,1308,14337860607,"Apr 30, 2025, 10:10:17 PM",Afternoon Workout,Workout,,4103,0.0,133.0,activities/15299180782.tcx.gz,0.0,0.0,421.0,2025,4,Quarta,68.38333333333334
98,1309,14345381308,"May 1, 2025, 2:57:28 PM",Lunch Walk,Walk,,1830,2.44,128.0,activities/15307040007.tcx.gz,3.357496500015259,1.3673582077026367,226.0,2025,5,Quinta,30.5
99,1310,14369170596,"May 2, 2025, 9:47:35 PM",Afternoon Workout,Workout,,4502,0.0,135.0,activities/15332049553.tcx.gz,0.0,0.0,469.0,2025,5,Sexta,75.03333333333333
100,1311,14369170785,"May 3, 2025, 8:13:36 PM",Afternoon Walk,Walk,,677,1.01,126.0,activities/15332049729.tcx.gz,3.744730234146118,1.532769799232483,73.0,2025,5,Sabado,11.283333333333331
101,1312,14369170920,"May 3, 2025, 8:24:59 PM",Afternoon Run,Run,,735,1.17,131.0,activities/15332049875.tcx.gz,3.844589948654175,2.429701566696167,74.0,2025,5,Sabado,12.25
102,1313,14369170992,"May 3, 2025, 8:37:20 PM",Afternoon Walk,Walk,,1747,2.58,136.0,activities/15332049949.tcx.gz,2.6264896392822266,1.5538809299468994,240.0,2025,5,Sabado,29.116666666666667
103,1314,14369171082,"May 3, 2025, 9:16:41 PM",Evening Run,Run,,2034,4.59,144.0,activities/15332050025.tcx.gz,4.154378890991211,2.508854866027832,288.0,2025,5,Sabado,33.9
104,1315,14384158892,"May 5, 2025, 10:45:16 AM",Morning Ride,Ride,,2419,8.64,143.0,activities/15347857870.tcx.gz,7.93754243850708,3.643619298934937,324.0,2025,5,Segunda,40.31666666666667
105,1316,14410323667,"May 7, 2025, 9:45:36 PM",Afternoon Workout,Workout,,4733,0.0,135.0,activities/15375260344.tcx.gz,0.0,0.0,504.0,2025,5,Quarta,78.88333333333334
106,1317,14420903509,"May 8, 2025, 10:30:25 PM",Evening Ride,Ride,,4699,14.8,133.0,activities/15386442285.tcx.gz,6.428406238555908,3.5755927562713623,506.0,2025,5,Quinta,78.31666666666666
107,1318,14447493431,"May 9, 2025, 9:37:14 PM",Afternoon Workout,Workout,,509,0.0,106.0,activities/15414509308.tcx.gz,0.0,0.0,43.0,2025,5,Sexta,8.483333333333333
108,1319,14447493788,"May 9, 2025, 9:45:53 PM",Afternoon Workout,Workout,,3500,0.0,156.0,activities/15414509628.tcx.gz,0.0,0.0,463.0,2025,5,Sexta,58.333333333333336
109,1320,14447495124,"May 11, 2025, 1:23:58 PM",Morning Ride,Ride,,4216,16.51,156.0,activities/15414510940.tcx.gz,10.464580535888672,4.097307205200195,764.0,2025,5,Domingo,70.26666666666667
110,1321,14472141189,"May 13, 2025, 9:16:39 PM",Evening Ride,Ride,,4106,15.35,156.0,activities/15440578677.tcx.gz,6.887986660003662,3.9164531230926514,539.0,2025,5,Terca,68.43333333333334
111,1322,14497940125,"May 15, 2025, 9:30:03 PM",Evening Ride,Ride,,4370,18.11,141.0,activities/15468084319.tcx.gz,6.403805255889893,4.240745544433594,606.0,2025,5,Quinta,72.83333333333333
112,1323,14519707108,"May 18, 2025, 12:33:02 PM",Morning Ride,Ride,,5155,18.66,146.0,activities/15492386109.tcx.gz,7.10777473449707,3.94212007522583,709.0,2025,5,Domingo,85.91666666666667
113,1324,14555646375,"May 21, 2025, 9:44:41 PM",Afternoon Workout,Workout,,1216,0.0,131.0,activities/15531406914.tcx.gz,0.0,0.0,102.0,2025,5,Quarta,20.266666666666666
114,1325,14555646769,"May 21, 2025, 10:05:18 PM",Afternoon Workout,Workout,,3591,0.0,160.0,activities/15531407154.tcx.gz,0.0,0.0,473.0,2025,5,Quarta,59.85
115,1326,14565344256,"May 22, 2025, 9:41:48 PM",Evening Ride,Ride,,5008,19.18,134.0,activities/15541845939.tcx.gz,6.642194747924805,3.93202805519104,605.0,2025,5,Quinta,83.46666666666667
116,1327,14574520485,"May 23, 2025, 10:20:03 PM",Afternoon Workout,Workout,,4061,0.0,156.0,activities/15551765600.tcx.gz,0.0,0.0,458.0,2025,5,Sexta,67.68333333333334
117,1328,14594512503,"May 25, 2025, 6:31:03 PM",Afternoon Ride,Ride,,5265,22.35,154.0,activities/15573300916.tcx.gz,7.758007049560547,4.427722454071045,774.0,2025,5,Domingo,87.75
118,1329,14605457718,"May 26, 2025, 10:19:43 PM",Afternoon Workout,Workout,,5012,0.0,143.0,activities/15585128700.tcx.gz,0.0,0.0,571.0,2025,5,Segunda,83.53333333333333
119,1330,14625773030,"May 28, 2025, 9:28:46 PM",Evening Ride,Ride,,6897,25.93,153.0,activities/15606930788.tcx.gz,8.151702880859375,4.158991813659668,941.0,2025,5,Quarta,114.95
120,1331,14636320989,"May 29, 2025, 9:50:25 PM",Evening Ride,Ride,,6348,27.9,150.0,activities/15618239283.tcx.gz,7.875595569610596,4.4926605224609375,848.0,2025,5,Quinta,105.8
121,1332,14653493274,"May 31, 2025, 2:36:44 PM",Lunch Ride,Ride,,4364,15.86,138.0,activities/15636742500.tcx.gz,7.232763767242432,3.8220407962799072,554.0,2025,5,Sabado,72.73333333333333
122,1333,14688860930,"Jun 3, 2025, 9:17:42 PM",Afternoon Workout,Workout,,3269,0.0,175.0,activities/15674748430.tcx.gz,0.0,0.0,473.0,2025,6,Terca,54.48333333333333
123,1334,14699723996,"Jun 4, 2025, 11:16:14 PM",Afternoon Workout,Workout,,2207,0.0,158.0,activities/15686406421.tcx.gz,0.0,0.0,276.0,2025,6,Quarta,36.78333333333333
124,1335,14749988329,"Jun 9, 2025, 10:46:04 PM",Evening Walk,Walk,,854,1.37,168.0,activities/15740700348.tcx.gz,2.2887887954711914,1.6049296855926514,139.0,2025,6,Segunda,14.233333333333333
125,1336,14749988685,"Jun 9, 2025, 11:00:26 PM",Evening Run,Run,,2684,6.12,190.0,activities/15740700671.tcx.gz,4.177334785461426,2.400045156478882,582.0,2025,6,Segunda,44.73333333333333
126,1337,14771727922,"Jun 11, 2025, 9:32:07 PM",Afternoon Workout,Workout,,4638,0.0,143.0,activities/15764155957.tcx.gz,0.0,0.0,495.0,2025,6,Quarta,77.3
127,1338,14781618471,"Jun 12, 2025, 9:51:33 PM",Evening Ride,Ride,,4684,18.07,143.0,activities/15774821861.tcx.gz,7.275952339172363,4.037331581115723,576.0,2025,6,Quinta,78.06666666666666
128,1339,14790820633,"Jun 13, 2025, 10:04:39 PM",Afternoon Workout,Workout,,3334,0.0,162.0,activities/15784829377.tcx.gz,0.0,0.0,429.0,2025,6,Sexta,55.56666666666667
129,1340,14811545162,"Jun 15, 2025, 7:13:32 PM",Afternoon Run,Run,,3431,7.02,183.0,activities/15807287488.tcx.gz,3.813466310501098,2.10663104057312,661.0,2025,6,Domingo,57.18333333333333
130,1341,14844680665,"Jun 18, 2025, 9:44:57 PM",Afternoon Workout,Workout,,3303,0.0,152.0,activities/15843064044.tcx.gz,0.0,0.0,380.0,2025,6,Quarta,55.05
131,1342,14855024023,"Jun 19, 2025, 9:53:36 PM",Evening Run,Run,,5135,11.03,194.0,activities/15854260216.tcx.gz,4.463725566864014,2.1783885955810547,1039.0,2025,6,Quinta,85.58333333333333
132,1343,14863903454,"Jun 20, 2025, 8:40:34 PM",Afternoon Workout,Workout,,4005,0.0,150.0,activities/15863975765.tcx.gz,0.0,0.0,446.0,2025,6,Sexta,66.75
